new_car_num, all_car_num, compuation_time
17,17,0.261208
21,21,0.448874
19,19,0.329475
21,21,0.420561
25,25,0.578668
19,19,0.364987
25,25,0.467251
17,17,0.361902
18,18,0.331972
18,18,0.266022
30,30,0.566947
19,19,0.329746
22,22,0.290691
25,25,0.439552
29,29,0.456616
21,21,0.362808
26,26,0.44593
25,25,0.436216
20,20,0.467992
19,19,0.293449
25,25,0.442986
23,23,0.47846
19,19,0.360326
25,25,0.513525
23,23,0.320503
15,15,0.232611
28,28,0.520029
29,29,0.430966
20,20,0.26856
25,25,0.373133
27,27,0.439827
19,19,0.361813
14,14,0.214417
22,22,0.336172
26,26,0.507
29,29,0.523496
23,23,0.405315
21,21,0.567428
26,26,0.336082
16,16,0.282723
20,20,0.309377
24,24,0.345772
27,27,0.392412
23,23,0.429833
25,25,0.432979
18,18,0.294343
28,28,0.472344
20,20,0.374795
23,23,0.412308
15,15,0.187252
28,28,0.490521
22,22,0.3819
26,26,0.505026
25,25,0.520087
21,21,0.494316
23,23,0.579228
17,17,0.225951
20,20,0.277792
24,24,0.38272
18,18,0.40473
24,24,0.469192
17,17,0.312835
19,19,0.316094
16,16,0.309202
22,22,0.456076
14,14,0.203435
21,21,0.360221
24,24,0.436867
24,24,0.473837
19,19,0.232651
16,16,0.269151
18,18,0.343172
22,22,0.3037
17,17,0.284251
19,19,0.33959
17,17,0.411637
21,21,0.369595
18,18,0.310292
17,17,0.279408
19,19,0.305288
17,17,0.405368
24,24,0.426901
21,21,0.420398
21,21,0.344042
18,18,0.3309
18,18,0.347196
24,24,0.426917
27,27,0.59569
27,27,0.460556
35,35,0.542517
21,21,0.416813
20,20,0.399442
23,23,0.409576
17,17,0.292571
11,11,0.163205
21,21,0.460854
12,12,0.236601
21,21,0.338846
22,22,0.45917
19,19,0.25995
24,24,0.405249
15,15,0.203096
19,19,0.389085
20,20,0.248807
18,18,0.285068
19,19,0.359586
22,22,0.332222
24,24,0.318121
24,24,0.46741
25,25,0.424542
16,16,0.271763
21,21,0.386694
26,26,0.455885
20,20,0.326893
13,13,0.26464
24,24,0.407052
25,25,0.468428
29,29,0.473438
16,16,0.303509
19,19,0.373175
18,18,0.294794
21,21,0.35692
17,17,0.247786
17,17,0.244064
17,17,0.307877
22,22,0.286738
21,21,0.295903
26,26,0.353748
19,19,0.258754
19,19,0.333406
23,23,0.477832
23,23,0.400189
17,17,0.2665
24,24,0.449477
17,17,0.245417
27,27,0.479641
21,21,0.290407
23,23,0.405327
20,20,0.362057
18,18,0.347914
22,22,0.43784
21,21,0.357525
21,21,0.327237
19,19,0.324341
25,25,0.382865
26,26,0.480695
17,17,0.289665
22,22,0.276524
19,19,0.297874
14,14,0.191581
18,18,0.27194
19,19,0.326346
21,21,0.385444
26,26,0.494603
16,16,0.245015
22,22,0.349156
10,10,0.17289
21,21,0.3265
24,24,0.441966
24,24,0.515652
23,23,0.458217
24,24,0.415369
22,22,0.375325
22,22,0.383137
19,19,0.284952
24,24,0.346542
13,13,0.229351
20,20,0.471846
23,23,0.384078
25,25,0.433255
24,24,0.349191
21,21,0.491702
19,19,0.36959
20,20,0.323588
20,20,0.384476
23,23,0.358781
21,21,0.34395
18,18,0.353795
19,19,0.373884
29,29,0.486102
28,28,0.463175
22,22,0.356783
21,21,0.362076
15,15,0.259967
30,30,0.546042
22,22,0.352042
13,13,0.252932
27,27,0.549813
23,23,0.383175
22,22,0.336201
23,23,0.395044
20,20,0.263051
25,25,0.405778
23,23,0.330968
29,29,0.516737
19,19,0.283754
14,14,0.217811
13,13,0.221027
22,22,0.401543
24,24,0.37413
13,13,0.341445
23,23,0.509922
28,28,0.463303
31,31,0.59866
14,14,0.190776
20,20,0.447725
24,24,0.443166
11,11,0.259206
20,20,0.419211
21,21,0.412252
15,15,0.241098
23,23,0.491157
20,20,0.319191
25,25,0.410413
14,14,0.252721
18,18,0.319317
25,25,0.377319
25,25,0.587391
16,16,0.300362
20,20,0.2941
23,23,0.53007
13,13,0.256886
21,21,0.352362
14,14,0.277298
21,21,0.394154
19,19,0.419623
18,18,0.365403
27,27,0.428121
18,18,0.319927
24,24,0.42818
21,21,0.371146
22,22,0.326174
35,35,0.65366
23,23,0.374262
13,13,0.211991
