new_car_num, all_car_num, compuation_time
19,87,1.21881
27,67,0.899936
27,93,1.65759
21,100,1.46462
21,107,1.59898
11,103,2.33438
15,101,1.95263
24,72,1.1554
19,72,1.05128
14,55,1.1338
15,60,0.884713
11,57,0.993162
18,90,1.81481
18,91,1.5349
18,79,1.2343
21,95,1.37826
18,99,1.95292
17,84,1.50736
16,71,1.22098
19,79,1.63964
9,67,1.28246
22,54,0.921265
25,69,1.50772
20,58,1.06109
25,65,1.07832
18,59,1.52413
13,66,1.46233
23,83,1.49449
14,73,2.21876
24,91,1.49604
27,81,1.30332
14,98,2.55503
14,80,1.34201
17,88,1.17154
16,73,1.33082
18,91,1.73713
17,81,1.14979
19,77,0.951441
22,68,1.48778
15,84,1.17572
18,87,1.2278
14,66,1.09262
12,83,1.10152
22,95,1.28521
25,109,2.07771
15,83,1.07824
17,86,0.965663
21,81,1.42353
18,94,2.0856
20,102,1.82101
15,94,2.22647
10,53,1.39883
23,68,1.08165
18,63,0.993159
18,55,1.34895
29,62,0.934268
30,81,1.07234
20,87,1.87349
22,88,1.45858
16,81,1.24682
21,90,2.25584
22,81,1.31006
19,61,1.1057
21,78,1.83113
19,75,1.32417
21,68,1.50273
22,93,1.892
22,91,1.83826
24,85,2.13178
16,74,1.53459
16,86,1.47234
22,88,1.76835
11,76,1.73221
23,96,1.25432
26,108,1.56704
25,104,2.08
24,82,1.73753
6,97,1.20586
11,77,0.999961
16,94,2.30956
16,58,0.982641
23,87,1.06742
16,90,0.767824
15,59,1.05866
21,78,1.12194
31,75,0.898493
