new_car_num, all_car_num, compuation_time
19,89,1.33859
15,100,1.34359
20,102,1.56543
31,110,1.50983
21,108,1.53353
23,100,1.34135
18,98,1.27557
21,104,1.35943
26,112,1.47946
19,101,1.60932
21,107,1.47182
23,111,1.66593
24,121,1.61608
18,97,1.34983
18,103,1.42214
22,107,1.46069
22,94,1.16308
23,103,1.29583
20,91,1.08819
23,80,1.01835
28,103,1.22872
20,106,1.436
23,59,0.701361
25,95,1.30824
24,112,1.40694
28,109,1.5365
25,92,1.10005
16,87,0.920155
19,94,1.0559
15,94,1.12444
19,108,1.09152
23,114,1.4063
25,100,1.20983
26,105,1.43246
19,109,1.26632
15,115,1.22825
20,125,1.509
23,99,1.08595
19,107,1.4887
19,109,1.44865
16,88,1.19199
25,104,1.24514
21,103,1.1872
18,85,1.01297
18,83,0.933523
21,95,1.30694
19,89,1.13416
12,85,1.11568
16,78,0.919154
15,82,0.962835
20,103,1.38584
17,89,1.33418
19,115,1.44908
18,84,1.19163
16,79,1.17185
24,67,1.02723
19,68,0.845328
22,98,1.31359
27,112,1.33727
25,105,1.25466
23,116,1.61086
22,94,1.11327
24,104,1.427
21,116,1.53045
23,89,1.06153
16,48,0.589935
20,75,0.916264
21,94,1.34579
15,83,1.18382
21,101,1.22099
28,104,1.34515
25,98,1.10389
25,103,1.30713
21,79,1.002
19,102,1.26511
24,110,1.58338
20,107,1.20001
22,100,1.27031
22,105,1.33775
22,90,1.14942
14,90,1.14105
18,98,1.14206
21,101,1.20829
28,91,0.992843
22,86,1.13163
24,93,1.19093
20,92,1.0726
20,93,1.2393
25,106,1.48731
14,104,1.13674
19,79,0.955766
30,82,1.07284
19,96,1.10598
21,97,1.38025
26,94,1.22583
23,100,1.19356
25,113,1.40999
24,103,1.35876
25,106,1.48066
28,104,1.65656
20,86,1.38071
22,77,1.20198
14,90,1.46894
26,91,1.26565
20,116,1.51495
26,107,1.83494
17,97,1.12805
19,102,1.26765
18,88,1.24527
16,62,0.857817
18,85,1.46411
21,72,0.960096
19,67,1.08143
24,67,0.919724
29,105,1.27529
15,88,0.967161
18,68,0.796313
17,47,0.583986
25,63,0.900557
16,65,0.757776
18,100,1.44973
18,89,1.24613
22,92,1.41302
27,109,1.53407
25,108,1.35301
18,89,1.15474
23,93,1.44248
21,104,1.46419
27,102,1.3532
27,117,1.53821
20,91,1.16132
19,110,1.58894
17,101,1.23828
18,112,1.76513
17,84,1.15678
19,80,1.03725
23,108,1.61529
26,97,1.31211
20,84,0.869087
20,107,1.44134
28,102,1.30415
23,114,1.26743
18,89,0.927597
26,105,1.21469
26,104,1.23983
22,105,1.17011
26,91,1.30713
17,67,0.830492
25,91,1.43849
22,98,1.75844
24,101,1.73375
20,69,1.25518
16,97,1.41326
25,89,1.01062
17,76,0.843221
19,90,1.04782
21,79,0.973242
22,76,1.25546
19,92,1.33768
14,54,0.916824
24,80,0.97292
10,87,1.24741
22,96,1.10087
24,96,1.22063
26,95,1.30507
25,101,1.24711
17,76,0.915585
29,97,1.43848
24,106,1.32435
24,101,1.63195
23,105,1.24001
22,90,1.12236
23,103,1.25416
24,105,1.60933
14,75,1.03415
15,71,0.990962
18,77,1.00681
18,100,1.4016
18,97,1.26398
25,97,1.01087
18,75,0.908613
23,84,1.10619
27,101,1.33485
19,104,1.16923
25,101,1.32953
18,60,0.732524
21,69,0.692691
22,75,0.885031
26,83,1.17852
19,79,1.05279
21,78,1.04963
24,76,0.983487
22,79,0.903673
15,69,0.718358
22,87,1.05474
26,99,1.26062
26,98,1.1846
28,91,1.2155
18,92,1.16096
29,105,1.13129
23,111,1.39366
20,123,1.55365
16,102,1.00549
20,107,1.22259
21,70,0.801831
14,69,0.866434
22,71,0.886133
17,63,0.67635
17,68,0.648677
24,73,0.665356
26,99,1.10272
20,86,0.910008
23,79,0.904631
26,98,1.0592
16,94,1.28998
18,73,0.969488
22,103,1.11138
18,100,1.19714
22,100,1.20478
22,103,1.31364
24,112,1.30553
15,109,1.40681
23,109,1.57053
14,94,1.38157
22,112,1.36947
20,96,1.28594
19,92,1.33913
20,92,1.17684
20,98,1.12658
18,91,1.14524
20,116,1.28306
20,84,1.08424
23,105,1.31845
29,117,1.51246
16,97,1.34759
14,90,0.985561
23,80,0.895096
24,102,1.70143
22,107,1.51919
21,118,1.6853
18,91,1.14876
22,99,1.39295
22,98,1.34859
17,87,1.3081
23,96,1.22407
20,98,1.35631
19,106,1.22225
23,88,1.32956
24,61,0.861965
22,73,0.932543
21,89,1.46401
15,99,1.47813
23,90,1.10841
15,69,0.662779
17,94,1.24248
27,96,1.35969
23,116,1.3369
21,82,1.22109
25,106,1.35266
19,69,0.935412
20,74,0.984066
18,76,0.978544
19,84,1.48365
21,79,1.00752
22,89,1.025
21,84,1.0587
19,75,0.814869
27,107,1.4613
18,102,1.35868
21,106,1.17858
14,85,0.910973
23,93,1.27054
20,102,1.33869
21,78,0.864315
26,76,0.829815
19,102,1.26321
24,111,1.25035
24,84,1.17993
25,96,1.3867
21,103,1.54787
15,68,0.828064
20,89,1.18131
17,84,1.07423
20,116,1.48979
20,105,1.39962
