new_car_num, all_car_num, compuation_time
20,65,0.999716
26,68,0.935233
20,70,0.874497
19,81,1.17937
24,94,1.41897
21,63,1.01181
21,78,1.3217
16,77,1.24237
17,74,1.22111
14,57,1.09748
23,72,1.37473
14,61,1.07607
22,79,1.32447
16,73,1.23534
20,81,1.51155
15,83,1.6624
18,79,1.47956
17,91,1.69017
25,100,1.97124
20,69,1.14762
18,59,0.967912
19,61,0.914115
26,78,1.18449
17,84,1.32239
26,90,1.4086
13,60,1.00531
17,63,1.26702
10,63,0.922586
20,83,1.36794
21,99,1.74238
12,86,1.83398
13,99,2.02118
17,77,1.39354
17,81,1.11903
21,90,1.39282
25,83,1.49565
12,77,1.6371
21,83,1.50571
21,84,1.72311
28,98,1.57011
18,87,2.13238
19,76,1.38754
23,94,1.48442
13,90,1.83946
11,77,1.26996
8,81,1.25949
15,77,1.40762
20,77,1.29638
22,91,1.41401
23,99,1.63581
18,83,1.2443
23,77,1.21025
30,86,1.28408
23,90,1.34391
24,82,1.36369
15,69,1.30071
14,95,1.66771
17,63,1.12479
17,86,1.55203
14,89,1.47747
14,82,1.12726
22,94,1.34975
21,101,1.37687
23,104,1.34708
17,107,1.37135
14,43,0.75251
16,63,1.0702
20,66,0.976574
16,54,0.762666
20,59,0.852791
24,83,1.35996
16,78,1.18135
13,71,1.19565
14,57,0.991141
17,62,1.11057
25,60,1.12106
22,64,1.19874
18,71,0.937898
21,85,1.23266
20,79,1.01798
30,77,1.06862
36,104,1.34756
14,87,1.13239
20,67,0.862096
18,83,1.28189
13,75,1.18149
24,81,1.21547
26,74,1.09276
29,66,0.80955
23,88,1.13547
18,91,1.52366
18,84,1.31233
25,91,1.30072
16,74,1.11534
20,86,1.15684
19,75,1.04194
24,93,1.09184
24,76,0.906338
17,50,0.813185
25,58,0.924076
19,54,0.97041
12,63,0.903366
19,61,0.965748
15,73,0.97312
24,81,1.40692
19,79,1.33047
31,92,1.61329
23,105,1.50333
20,111,1.79303
15,82,1.11408
22,91,1.01261
18,84,0.91247
17,75,0.813689
27,101,1.13369
22,99,1.16519
19,82,1.08337
14,80,0.965588
14,104,1.30727
13,70,0.995632
18,84,1.13773
26,90,1.60391
15,84,1.4802
13,100,2.04179
18,113,2.30956
11,99,1.74638
12,90,1.40351
16,65,1.06687
15,66,1.14737
20,76,1.31697
20,78,1.25254
25,75,1.05115
19,76,1.00057
13,43,0.654032
15,62,0.970138
16,51,0.756082
24,60,0.952796
20,70,1.33636
17,82,1.2336
27,90,1.05247
19,88,0.938352
31,91,1.15827
28,86,1.2253
15,80,1.16374
22,88,1.24649
11,75,1.1065
16,97,1.65272
20,68,1.17843
22,87,1.30585
21,80,1.1565
11,57,1.02301
19,55,0.955551
22,71,1.16512
21,67,1.01459
17,52,0.841095
16,53,0.963933
19,59,1.09291
14,59,0.930625
21,83,1.4343
22,105,1.67991
15,50,0.863519
11,49,0.729957
17,76,1.08163
18,74,1.05526
27,96,1.15946
21,96,1.33796
19,95,1.30991
17,89,1.66987
27,98,1.28312
24,76,1.07002
20,92,1.37774
22,82,1.36522
9,60,0.866452
18,72,1.0591
20,51,0.776203
17,69,0.99641
14,71,1.21589
13,73,1.1406
16,63,1.07789
11,65,0.972591
18,76,1.27288
20,52,0.719438
15,77,1.14412
14,83,1.06912
15,77,0.844996
15,74,1.31392
18,97,1.44965
27,99,1.26086
24,89,1.54843
24,112,1.50342
16,108,1.56515
18,105,1.41729
19,76,1.21861
9,81,1.23702
17,73,1.05204
16,61,0.735199
18,87,1.32139
16,86,1.41185
18,93,1.80465
24,74,1.557
23,95,1.47545
21,88,1.42751
29,101,1.70837
26,78,1.46708
15,78,1.98986
17,81,1.70767
23,96,2.01396
21,60,1.32532
29,96,1.59953
29,97,1.68164
15,83,1.43378
18,90,1.3403
11,83,0.959176
17,80,1.02199
17,69,0.835379
26,71,1.00223
18,82,1.15181
12,80,1.20499
20,81,1.09707
22,105,1.26452
27,91,0.929463
22,87,0.946722
31,89,0.95982
17,61,1.07323
13,83,1.10233
12,100,1.41832
21,102,2.01374
15,95,1.76828
22,78,1.11471
18,95,1.43957
15,46,0.946126
19,85,1.28259
