new_car_num, all_car_num, compuation_time
19,119,2.10603
18,108,1.41946
21,122,1.81942
16,102,1.99736
16,92,1.60373
17,87,1.44295
13,101,1.65856
27,114,1.94156
17,111,2.21091
17,107,1.8185
11,102,1.73333
19,119,1.92263
24,99,1.86476
27,103,1.85753
18,102,2.40413
23,109,1.90451
26,116,1.88484
18,100,1.75459
22,112,2.37102
21,91,2.03202
15,114,1.92907
19,110,2.37812
23,114,2.27771
25,116,2.25603
17,80,1.84737
16,92,2.05176
18,93,1.62899
22,96,1.68974
26,109,1.81027
24,93,1.9188
18,97,1.71246
18,80,1.47057
17,62,1.04027
20,60,0.864582
27,113,1.6856
17,80,1.01704
27,101,1.36052
22,115,1.54065
20,82,1.26178
21,116,1.77887
20,102,1.37033
22,109,1.5276
19,109,1.53284
23,113,1.46442
19,112,1.63938
12,85,1.3222
16,82,1.42077
14,91,1.23964
23,103,1.62029
19,116,1.54028
21,114,1.62841
18,90,1.39011
18,104,1.44202
14,103,1.49307
21,93,1.40584
21,97,1.27671
16,99,1.5913
16,111,1.56217
15,96,1.59958
17,93,1.40661
16,90,1.26846
25,96,1.25082
14,72,1.00407
14,113,1.57725
15,100,1.35373
20,112,1.58967
28,112,1.61003
23,75,0.962916
21,89,1.22328
11,104,1.32687
19,100,1.51408
21,112,1.46641
18,108,1.47555
12,66,0.915817
15,64,1.00116
11,95,1.24916
11,90,1.52903
14,79,1.10318
19,106,1.42152
11,116,1.54457
15,86,1.01738
12,59,0.798697
15,102,1.36859
13,90,1.0742
19,101,1.18752
19,78,0.787837
25,92,1.31135
19,102,1.41491
18,102,1.13737
14,80,1.01347
14,82,1.02645
12,101,1.46967
17,112,1.35128
14,91,1.21793
12,76,1.26726
16,93,1.40356
12,92,1.31849
15,90,1.32307
15,99,1.47271
17,105,1.53169
13,89,1.07052
16,99,1.34507
13,109,1.62336
9,85,1.17703
15,44,0.730346
9,67,1.11451
12,97,1.44014
7,75,1.16233
12,90,1.21251
12,96,1.34283
12,102,1.71043
9,85,1.24163
11,76,1.19027
10,70,1.28807
11,77,1.09905
19,91,1.49638
10,68,1.00543
14,88,1.52249
8,85,1.14666
9,76,0.922781
8,73,0.929177
18,92,1.29963
18,90,1.19737
13,89,1.20798
12,95,1.71903
13,78,1.27626
15,76,1.36313
8,58,1.06902
5,51,0.954729
16,92,1.27552
6,80,1.05107
11,53,0.691648
8,43,0.663981
6,68,1.00204
7,70,1.26303
5,54,0.938612
7,70,1.02334
8,58,1.02038
8,38,0.677774
9,49,0.925614
10,53,0.898379
7,50,0.830944
7,41,0.637643
11,57,0.92121
9,55,0.802354
7,49,0.651504
7,61,0.895655
8,75,1.10627
6,60,0.867242
7,70,0.925133
10,64,0.912962
15,60,0.995613
4,55,0.877989
3,37,0.657532
8,47,0.776525
7,55,0.882183
8,61,0.8484
9,42,0.462282
10,53,0.79319
16,63,0.910205
11,57,0.788151
12,56,0.837896
3,20,0.412769
10,44,0.653914
14,54,0.752609
8,66,0.860419
12,42,0.530495
14,63,0.863874
17,78,0.98945
19,77,0.979427
11,71,1.00933
13,68,0.935434
9,61,0.858743
14,65,0.814155
6,50,0.752309
9,73,1.07466
7,66,0.955404
9,66,0.993237
15,64,0.886986
11,62,0.966499
9,72,1.07967
11,64,0.860484
9,54,0.750766
14,65,0.921018
26,89,1.32105
25,105,1.34817
14,81,1.10782
8,77,0.913742
9,63,0.994046
14,72,1.10813
17,98,1.31069
19,85,1.08599
11,82,1.00257
17,89,1.22563
14,78,1.30258
24,69,1.33372
12,62,0.80292
11,59,0.768882
12,76,0.965205
10,68,1.0149
12,83,1.12648
11,84,1.36695
11,81,1.01282
12,89,1.07147
12,74,0.916837
9,61,0.8575
14,68,0.862257
24,86,1.31372
17,87,1.17681
15,75,0.973651
12,79,0.999145
13,50,0.6166
21,101,1.25611
16,84,1.17382
10,70,1.00407
11,76,0.97878
17,72,1.14309
14,87,1.10164
13,78,0.963804
14,82,0.95256
21,90,1.19389
22,88,1.29612
16,86,1.51977
10,81,1.39191
8,67,1.16108
19,59,1.15586
26,91,1.64017
17,96,1.71072
12,69,1.15343
11,62,1.15581
22,90,1.40731
25,98,1.57845
18,88,1.41776
15,106,1.54366
7,90,1.29407
11,90,1.46277
17,64,1.08698
18,40,0.749884
16,53,0.77212
12,44,0.696012
18,65,0.891665
17,50,0.724486
25,95,1.36183
26,128,1.88629
20,87,1.27842
11,77,1.70645
11,50,0.997353
20,91,1.49289
12,72,0.935084
17,92,1.45833
17,93,1.26253
10,80,1.02349
15,64,1.01011
18,84,1.26866
18,68,1.04319
21,97,1.55509
17,78,0.966627
14,97,1.2446
16,71,0.922322
19,102,1.33445
20,94,1.19929
21,116,1.63311
7,65,0.926008
10,57,0.827276
13,43,0.596344
18,87,1.19409
14,59,0.762637
9,45,0.6066
13,75,1.15579
14,100,1.32398
14,89,1.37917
12,91,1.31641
15,93,1.33774
16,89,1.18287
18,87,1.28266
9,65,0.90247
13,71,1.15424
15,61,0.833095
19,58,0.815651
14,76,1.13408
10,86,1.23526
14,73,0.951868
11,97,1.35409
10,81,1.09318
11,60,1.1343
13,69,1.06487
20,80,1.03881
