new_car_num, all_car_num, compuation_time
12,108,2.17864
6,107,2.44597
13,118,2.38613
10,104,2.10314
6,94,1.84879
7,89,1.57959
12,109,1.84795
7,105,1.60289
9,116,1.67495
11,109,1.6412
13,113,2.36011
10,98,1.95628
11,113,2.05236
13,118,2.50442
12,112,2.43194
16,124,2.99397
8,138,3.22802
8,116,2.37431
7,122,1.62127
12,107,1.72897
13,118,1.81013
11,114,2.07552
13,102,2.01887
11,125,1.96598
12,98,1.58609
9,95,1.72379
12,109,1.42045
13,129,2.61117
5,119,2.06399
7,101,1.87984
11,97,1.84497
13,103,1.73095
9,107,1.95309
11,115,2.55701
11,108,1.59622
11,130,1.92989
12,111,1.75458
15,124,2.72155
12,108,2.28007
13,117,2.19849
14,131,2.06096
10,118,1.87255
10,139,1.98967
10,136,2.52123
16,115,2.09721
8,89,1.32067
14,109,1.92702
9,124,2.27995
16,131,1.98506
8,123,1.65504
10,107,1.57808
14,83,1.46564
10,90,1.56485
12,94,1.61339
9,78,1.68287
10,100,1.84056
13,130,2.51369
13,118,2.61226
11,119,2.13005
7,136,2.7836
11,124,2.32126
9,133,2.42377
11,112,2.02017
11,120,2.41781
9,100,1.92994
13,101,1.57054
10,82,1.47239
10,75,1.25469
8,116,1.41905
5,70,0.897408
11,82,1.19569
10,75,1.11951
8,89,1.86868
13,98,1.62531
12,97,1.8109
11,107,2.01671
7,105,1.76388
11,112,2.24155
9,135,2.58838
14,123,2.34431
13,115,2.38558
13,123,2.48478
15,127,2.80027
10,137,2.60313
6,135,2.31945
11,127,2.10463
10,118,2.005
11,120,2.18931
15,111,1.33293
12,107,1.90976
14,120,1.89274
11,111,2.16455
17,104,2.14192
8,104,1.99606
10,112,1.97997
14,105,1.70549
12,118,2.18019
9,130,2.99582
10,115,2.25275
14,120,2.28891
10,115,2.72795
12,114,2.4251
16,122,2.42814
10,108,1.90107
7,115,1.88585
10,105,1.53688
14,114,1.79156
12,108,1.72495
13,106,2.22498
9,135,2.74367
10,137,2.16287
18,140,2.86469
15,127,2.63309
6,117,2.78905
9,108,1.78039
7,93,1.65459
11,93,1.67266
7,65,1.26467
12,81,1.49088
10,82,1.35703
13,95,1.66141
11,92,1.14065
11,84,1.80607
15,93,1.44598
9,84,1.49701
10,89,1.53289
10,83,1.60066
8,136,1.75278
8,129,1.74991
15,132,2.0976
13,100,1.80128
10,89,1.56376
9,74,1.25348
14,98,1.49005
5,99,1.58904
6,99,1.58537
9,93,1.39917
10,99,1.36171
13,102,1.69046
15,90,2.13572
6,74,1.69943
9,81,1.66101
11,103,1.81526
9,109,2.20636
11,123,2.484
10,93,1.4165
11,109,1.86937
9,109,1.9929
10,93,1.70319
16,139,2.60234
11,121,2.2637
9,103,1.80802
8,96,1.40293
12,119,1.84417
12,113,1.90227
6,84,1.42768
13,113,2.23637
13,121,2.09001
11,113,1.91382
10,104,2.09853
17,127,1.78063
12,119,2.07981
9,112,1.96478
14,126,2.16532
9,120,2.06158
11,108,1.87117
14,114,2.1578
12,104,2.02859
11,116,2.29888
14,114,1.90719
11,101,1.89417
15,122,2.04943
7,98,1.35011
11,87,1.58024
9,120,1.85509
11,98,1.8525
10,103,2.17818
12,108,2.11237
14,110,2.11521
10,94,1.86845
11,125,2.79203
8,105,1.97358
11,117,1.91536
15,105,1.94491
11,119,2.19213
10,112,1.89651
13,105,1.67959
6,103,2.03118
14,119,2.44327
8,91,1.87252
12,86,1.60685
8,102,1.45154
14,113,2.20955
14,105,2.25195
11,98,1.65342
10,105,1.95342
11,106,1.98668
13,105,1.78662
10,100,1.57627
14,99,1.44321
13,105,2.28632
10,118,2.20706
15,126,2.43417
13,120,1.90207
11,123,2.1012
18,144,2.55742
16,124,2.35488
11,117,2.66218
11,123,2.51977
10,113,2.65463
11,123,2.35548
12,104,1.87721
13,91,1.56108
12,89,1.36786
17,116,1.8908
18,125,1.62154
11,136,2.15818
17,109,2.01954
9,107,1.50376
12,118,1.48593
8,102,1.54796
12,79,1.08928
14,110,2.21414
10,73,1.34273
7,92,1.46715
9,101,1.56847
12,86,1.36753
9,104,1.51539
19,122,1.57232
8,90,1.61465
9,92,1.39852
11,80,1.52482
10,82,1.58707
15,90,1.65173
9,86,1.6404
12,102,1.87311
11,101,1.33477
9,116,2.0893
15,110,2.12625
7,94,1.38571
13,119,1.95572
7,115,1.72209
14,110,2.00101
13,101,1.972
8,91,1.47361
19,132,3.16171
14,127,3.14148
8,113,2.73801
11,126,2.11355
15,133,2.47293
13,139,3.06802
11,116,2.5777
7,114,2.5772
14,122,2.34289
13,111,2.40273
11,117,2.69138
11,112,2.42919
13,122,2.54735
10,109,1.97201
6,93,1.51412
15,100,1.46715
10,111,2.02429
13,109,2.3143
17,136,2.58914
8,109,2.22524
11,109,2.16984
13,124,2.77758
14,139,2.66169
12,117,2.67284
17,136,2.7114
9,122,2.41155
9,112,2.24838
9,110,2.41128
10,103,2.44665
10,107,2.65178
13,115,2.41116
9,104,2.73796
13,113,2.45361
11,96,2.03135
13,129,2.89956
14,119,2.33197
11,129,2.86562
12,132,2.52236
11,135,2.69824
10,127,2.0492
12,118,2.03662
9,92,1.55918
8,122,2.08533
16,116,2.09725
11,114,2.67082
13,125,2.18794
14,118,1.94894
9,106,1.89414
14,143,2.54521
13,122,1.99452
10,114,1.72666
7,97,1.31391
17,127,2.94535
9,105,2.30747
10,110,2.41733
12,114,2.10807
12,101,1.6276
5,99,1.53262
8,86,1.71339
10,84,1.70547
17,131,2.66397
6,101,2.48379
12,96,2.09243
14,102,1.82017
11,126,2.96572
11,129,2.79306
18,125,2.75274
11,151,3.34939
7,110,2.59628
15,116,2.25736
12,114,2.36279
13,138,2.82127
9,117,2.6632
17,127,1.8694
12,125,2.52909
13,136,2.30975
9,112,2.01992
9,110,2.21382
13,128,2.61544
10,83,1.34651
10,74,1.13901
11,92,1.4843
15,116,1.74903
8,125,1.98587
10,125,1.97747
13,112,2.01135
15,132,2.10363
11,108,2.19395
15,116,2.20604
10,126,2.2371
12,124,2.04652
10,136,2.25019
16,137,2.64437
10,125,2.20664
14,127,2.45188
12,134,2.50354
16,131,2.73253
9,137,3.06405
10,123,2.64039
6,115,2.59708
8,86,1.7188
12,97,1.31751
12,93,1.83858
10,93,1.93493
12,120,2.00736
14,129,2.22211
14,124,1.99509
9,144,2.91536
7,123,2.05837
12,126,2.08126
13,126,2.28252
10,107,1.80148
7,69,1.12991
14,92,1.21334
12,123,2.16504
14,123,2.69465
12,127,2.63231
9,130,1.98214
9,122,2.60992
10,115,1.83551
12,105,1.92585
13,81,1.70325
12,107,2.32051
6,87,1.31435
10,104,1.4042
9,109,1.98675
10,125,1.79259
8,108,1.36764
11,106,1.50059
9,122,1.5335
9,90,1.05568
14,97,2.05012
11,88,1.80437
7,89,1.49647
10,75,1.08773
10,57,0.885182
4,98,1.68434
10,70,1.25896
14,114,2.10018
10,98,2.39645
11,88,2.34846
13,117,2.29984
11,135,3.05237
9,118,2.15236
11,107,2.27276
12,105,1.96996
12,94,1.66835
5,105,2.1534
13,108,2.50313
12,103,2.16187
11,115,1.95879
17,147,2.65256
15,116,1.64241
12,128,2.21516
13,112,2.31232
