new_car_num, all_car_num, compuation_time
17,189,4.09697
22,210,4.84382
20,199,3.74449
32,203,4.56251
26,211,4.03561
15,197,4.673
15,182,3.84839
26,196,3.59006
28,216,3.84485
17,200,4.58346
24,182,4.25924
24,192,4.01875
27,199,3.67963
22,170,3.06708
19,184,3.41772
26,194,4.60666
21,219,5.51227
25,237,5.55282
26,218,4.7683
20,195,4.85651
27,223,5.07125
27,219,4.62481
19,235,6.8852
14,215,4.08483
20,231,4.97962
20,223,5.24857
19,213,4.01514
28,222,3.21909
25,229,4.69398
30,195,3.3214
25,218,4.11792
26,254,4.37796
37,269,4.77934
19,221,4.29809
25,241,4.89
21,198,4.31797
28,257,4.52725
14,215,3.65554
26,226,4.54317
26,213,4.97712
21,232,5.36196
25,257,7.56881
25,257,5.36206
28,273,7.88696
28,268,7.97405
21,260,8.72208
26,257,7.39793
16,262,8.15797
32,284,7.16246
20,253,8.03755
22,244,6.73798
24,215,4.74313
21,205,4.3962
26,202,4.32031
23,219,6.57004
34,276,7.48117
21,278,6.50496
19,266,8.78923
22,286,9.96568
30,259,7.72736
21,252,7.17048
19,260,7.78264
27,286,8.07554
31,292,9.66809
25,273,6.46693
25,286,7.03708
25,271,8.87863
19,268,6.7228
19,221,5.15987
23,236,5.86999
23,238,5.68018
23,186,3.78846
30,204,3.94492
22,229,5.23617
17,231,7.02385
24,237,6.30362
25,258,7.19269
19,257,4.77972
27,264,6.29817
29,275,5.95427
18,263,7.92324
18,280,9.47558
19,271,6.36845
24,300,8.06565
22,293,8.58569
24,265,6.84476
20,264,9.46872
28,295,11.1978
15,234,8.80405
23,267,9.38801
24,272,7.95055
20,272,9.20794
25,261,6.32042
27,297,5.45526
20,297,7.36281
34,270,7.40461
32,276,8.65931
28,308,11.4767
20,266,8.03206
30,271,6.26269
25,262,7.46482
22,266,7.0892
22,284,7.60974
23,262,7.63808
24,279,9.51109
18,299,11.7221
26,308,9.14261
19,272,7.60877
17,271,7.8122
25,257,5.65709
17,254,6.14889
19,270,6.77898
17,253,8.74778
22,291,9.49123
19,267,10.8934
19,274,9.99876
19,255,9.66363
26,264,9.80005
27,301,11.4265
25,272,8.22288
25,286,9.45355
21,308,9.4112
20,275,7.49671
21,269,6.55989
15,288,8.45098
18,264,8.44254
19,278,7.26039
21,261,8.10005
23,268,6.89503
18,264,8.47093
22,230,6.15152
26,250,7.86283
19,239,6.17331
18,248,7.41218
20,238,5.67513
18,256,7.25826
19,248,6.45101
23,270,7.6661
26,256,7.03773
22,269,8.56328
24,234,7.20679
26,241,6.4801
22,252,7.98051
18,261,9.00651
23,248,5.48578
22,265,9.25448
24,282,8.17862
21,287,8.58936
23,280,8.00735
22,292,8.67647
17,276,9.24909
22,257,8.71701
29,293,6.6123
25,292,7.54856
18,280,9.7615
19,256,6.86847
17,242,7.0201
16,215,4.83967
24,207,6.49202
22,199,5.47511
22,221,5.72854
18,193,4.58767
22,253,7.81679
14,212,6.56086
21,208,5.6533
23,250,8.13218
18,226,6.28572
22,210,5.82512
21,228,7.15452
31,231,6.7381
26,219,7.97062
19,268,9.15645
20,248,8.04292
20,242,8.95614
23,222,7.63022
25,259,8.95958
28,231,7.67783
20,225,5.85643
26,216,7.23034
23,223,6.99779
20,216,8.69227
26,220,6.21186
28,219,7.25701
21,206,6.15823
23,216,6.70504
22,209,5.84906
23,235,7.09084
21,257,7.33888
22,244,8.30059
22,207,6.25357
21,202,4.86785
19,192,6.19921
23,196,6.29362
27,204,5.99002
25,191,5.4616
23,194,5.74337
27,197,6.36775
22,190,4.15292
21,185,5.41242
13,177,7.27298
24,182,6.84632
24,210,6.32612
27,223,5.85928
20,225,8.45816
26,225,6.69523
20,195,6.03055
16,182,6.75996
23,224,6.31166
22,189,6.49274
19,176,8.036
20,205,5.75849
17,194,5.29735
27,213,5.4735
28,214,6.07635
26,240,6.77433
17,196,7.7908
19,219,8.6539
19,198,4.91267
21,204,5.90918
18,191,5.0047
21,228,8.16444
12,190,7.55037
22,201,7.6336
19,206,8.60958
24,197,5.6965
25,220,5.99575
19,228,7.08901
17,254,6.89456
18,228,6.6811
21,205,5.91542
20,224,6.50228
20,240,7.21793
17,206,5.23341
24,227,5.58033
20,236,7.65228
13,224,6.06182
23,214,5.28331
25,210,7.15845
25,220,5.5146
22,227,7.95043
22,205,6.57666
25,233,6.25489
22,244,6.98305
25,240,8.80297
26,221,7.95271
26,198,6.33067
14,177,6.52956
16,175,5.715
19,190,5.83945
15,189,6.0106
21,237,8.29218
28,219,5.92978
23,248,8.49742
18,239,7.7105
22,256,9.45111
19,238,7.71198
14,239,7.37628
16,202,6.83381
19,202,4.90025
18,198,6.64223
25,206,5.45384
14,186,5.64649
19,215,5.89621
13,202,5.2067
22,210,4.58319
24,194,5.37576
15,183,5.8472
14,172,6.41845
19,208,7.0426
19,213,6.73196
19,211,5.72749
25,255,8.28135
13,183,4.99647
20,178,4.24735
22,211,7.45019
19,200,6.0168
29,224,6.88543
18,218,5.98341
19,213,6.79252
20,203,7.13871
19,175,6.54178
32,228,8.18297
22,204,6.85697
14,195,4.39699
19,189,4.78233
