new_car_num, all_car_num, compuation_time
24,60,0.694124
23,62,0.594015
14,60,0.588746
22,72,0.718667
24,74,0.597721
23,77,0.747087
20,63,0.650291
23,68,0.745416
15,50,0.590698
16,55,0.556175
22,58,0.623093
21,60,0.601959
20,61,0.678676
19,68,0.750573
24,61,0.741544
20,58,0.650684
21,63,0.63001
17,57,0.530512
18,53,0.50999
22,63,0.548858
21,53,0.459135
16,55,0.507107
19,50,0.488199
14,48,0.476407
20,57,0.607926
22,54,0.527241
12,39,0.440708
26,63,0.81397
18,47,0.5708
18,41,0.423861
16,56,0.562224
21,54,0.707168
17,48,0.6093
14,48,0.571753
20,51,0.559486
25,60,0.631792
24,60,0.795942
18,61,0.88581
24,65,0.815905
22,73,0.808159
20,61,0.658082
22,60,0.622617
14,41,0.352234
24,61,0.583184
21,53,0.600989
20,45,0.52328
28,64,0.702593
15,68,0.694394
25,83,0.73979
21,59,0.601369
20,66,0.613736
23,69,0.580621
21,71,0.655843
21,76,0.826773
19,76,0.820904
16,49,0.556335
26,67,0.782922
17,57,0.595538
18,59,0.52589
18,51,0.447164
15,32,0.41421
16,29,0.402687
23,55,0.563966
29,63,0.72828
14,55,0.594955
22,49,0.613008
19,56,0.698312
17,61,0.609228
22,59,0.693266
21,59,0.814945
18,46,0.538787
19,62,0.630096
18,62,0.71196
24,60,0.72661
16,46,0.673223
17,58,0.487816
25,62,0.69746
21,53,0.586333
25,55,0.554904
21,55,0.720695
23,61,0.618289
15,36,0.515723
20,48,0.667976
24,53,0.618641
18,51,0.629936
26,67,0.707289
19,51,0.56902
25,57,0.725715
17,47,0.578982
19,67,0.732303
18,63,0.55097
20,66,0.640666
19,64,0.710033
19,59,0.628616
21,53,0.607247
18,48,0.548859
22,56,0.5216
14,47,0.499843
15,54,0.619531
17,70,0.629343
23,58,0.611417
23,66,0.679372
20,60,0.558774
22,58,0.673419
27,72,0.749198
17,62,0.680449
21,55,0.607577
22,61,0.690627
26,64,0.620835
22,58,0.651374
20,66,0.830081
22,53,0.658924
21,47,0.661944
21,53,0.622072
16,56,0.545297
18,51,0.507312
16,37,0.450656
20,45,0.644183
18,55,0.626255
19,51,0.493243
28,61,0.664625
20,66,0.780001
24,65,0.797801
20,69,0.724423
24,65,0.723745
25,64,0.803403
23,53,0.622793
25,52,0.610955
20,61,0.733352
22,64,0.733064
23,76,0.919148
20,75,0.760838
15,67,0.637526
22,80,0.683316
16,56,0.522185
21,62,0.73076
21,65,0.644274
19,67,0.577637
22,60,0.572737
20,49,0.55702
17,43,0.534857
22,45,0.438255
20,45,0.399394
17,49,0.487732
24,64,0.843491
22,76,0.673119
19,66,0.820666
17,69,0.831406
21,60,0.678488
29,63,0.688575
16,53,0.554059
25,79,0.772107
22,71,0.66767
17,62,0.616289
18,54,0.581744
21,52,0.661172
15,29,0.360209
19,43,0.562651
16,52,0.735363
22,61,0.676135
20,55,0.638096
21,52,0.530829
18,59,0.679781
18,49,0.549034
21,57,0.501969
21,53,0.643353
24,66,0.679707
19,67,0.704808
26,76,0.833271
14,60,0.638357
17,52,0.596637
17,51,0.602238
23,63,0.768163
24,67,0.909367
18,60,0.731335
17,53,0.692278
28,62,0.60912
18,62,0.726321
25,79,0.756702
16,50,0.600522
22,51,0.568676
18,51,0.634759
25,66,0.76615
27,61,0.796934
25,70,0.996711
23,69,0.806778
21,66,0.637297
18,52,0.556314
18,57,0.723287
25,57,0.692274
10,61,0.719561
23,77,0.77367
24,63,0.55591
17,66,0.697323
18,65,0.756326
21,71,0.711118
17,73,0.831393
23,71,0.801281
21,62,0.762163
23,57,0.671995
20,50,0.615348
18,58,0.674104
17,48,0.656557
17,61,0.667446
25,67,0.991589
21,57,0.783381
21,55,0.742162
21,54,0.540331
24,57,0.699172
20,63,0.749142
23,55,0.724298
19,58,0.56493
23,46,0.764903
19,60,0.606596
20,67,0.760996
20,61,0.577823
19,69,0.700379
24,60,0.636289
21,60,0.652809
16,55,0.635053
16,37,0.52497
21,52,0.518757
23,54,0.639288
27,56,0.523199
19,41,0.395414
13,56,0.518272
16,51,0.547812
23,61,0.63519
18,58,0.578229
11,58,0.465942
24,49,0.407828
19,40,0.327032
21,53,0.641807
21,55,0.524666
22,62,0.619837
15,56,0.500487
17,68,0.680948
