new_car_num, all_car_num, compuation_time
18,18,0.463953
20,20,0.633908
16,16,0.47759
23,23,0.611697
20,20,0.708139
26,26,0.603337
22,22,0.577506
18,18,0.463804
15,15,0.496712
19,19,0.488075
17,17,0.477336
21,21,0.655384
27,27,0.978835
23,23,0.53117
27,27,0.786218
24,24,0.65483
17,17,0.431694
21,21,0.581882
30,30,0.939236
28,28,0.69188
29,29,0.942139
28,28,0.600493
24,24,0.70731
15,15,0.341753
28,28,0.930615
24,24,0.574034
20,20,0.568309
15,15,0.362917
15,15,0.446578
19,19,0.620899
14,14,0.476234
24,24,0.745131
18,18,0.470175
20,20,0.576324
14,14,0.357437
19,19,0.571562
19,19,0.501711
14,14,0.570905
24,24,0.941124
34,34,1.01597
36,36,1.00119
23,23,0.719933
17,17,0.471882
16,16,0.447495
21,21,0.571494
18,18,0.638714
26,26,0.917365
19,19,0.621372
18,18,0.629149
22,22,0.423481
25,25,0.790139
19,19,0.458211
16,16,0.463802
21,21,0.596768
19,19,0.537752
16,16,0.470318
21,21,0.740787
29,29,0.851062
16,16,0.504603
21,21,0.729925
14,14,0.332033
19,19,0.649021
30,30,0.973413
23,23,0.558159
16,16,0.368843
21,21,0.565779
